name_folder,name,class_predict,date_registration,bbox,registrations_id,registration_class,count,max_count,flag,link
33,Im_0002661.jpg,Marten,2016-05-28 06:35:54,0 597 88 1015,registration 001206 1.0,Mountain_Goat,,1.0,0 days 00:03:27,33/IMG_0269.JPG
33,Im_0002563.jpg,Mountain_Goat,2016-05-28 06:35:55,0 580 106 1020,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0270.JPG
33,Im_0002334.jpg,Mountain_Goat,2016-05-28 06:35:58,0 625 192 972,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0271.JPG
33,Im_0002178.jpg,Mountain_Goat,2016-05-28 06:35:59,0 630 187 970,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0272.JPG
33,Im_0002983.jpg,Mountain_Goat,2016-05-28 06:36:00,0 607 173 1002,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0273.JPG
33,Im_0002137.jpg,Mountain_Goat,2016-05-28 06:36:01,0 572 111 1018,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0274.JPG
33,Im_0002435.jpg,Mountain_Goat,2016-05-28 06:36:08,0 188 341 1041,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0281.JPG
33,Im_0002819.jpg,Mountain_Goat,2016-05-28 06:36:09,0 80 658 1051,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0282.JPG
33,Im_0002790.jpg,Mountain_Goat,2016-05-28 06:36:11,0 27 582 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0283.JPG
33,Im_0002353.jpg,Mountain_Goat,2016-05-28 06:36:12,0 27 590 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0284.JPG
33,Im_0002155.jpg,Mountain_Goat,2016-05-28 06:36:13,0 27 587 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0285.JPG
33,Im_0002378.jpg,Mountain_Goat,2016-05-28 06:36:14,0 30 557 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0286.JPG
33,Im_0002888.jpg,Mountain_Goat,2016-05-28 06:36:15,0 27 555 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0287.JPG
33,Im_0002339.jpg,Mountain_Goat,2016-05-28 06:36:16,0 30 552 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0288.JPG
33,Im_0002553.jpg,Mountain_Goat,2016-05-28 06:36:17,0 30 530 1055,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0289.JPG
33,Im_0002454.jpg,Mountain_Goat,2016-05-28 06:36:18,0 31 527 1053,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0290.JPG
33,Im_0003023.jpg,Mountain_Goat,2016-05-28 06:36:18,0 31 525 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0291.JPG
33,Im_0002710.jpg,Mountain_Goat,2016-05-28 06:36:21,0 30 570 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0292.JPG
33,Im_0002772.jpg,Mountain_Goat,2016-05-28 06:36:22,0 30 616 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0293.JPG
33,Im_0002327.jpg,Mountain_Goat,2016-05-28 06:36:23,0 32 615 1051,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0294.JPG
33,Im_0003019.jpg,Mountain_Goat,2016-05-28 06:36:25,0 28 602 1052,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0295.JPG
33,Im_0002156.jpg,Mountain_Goat,2016-05-28 06:36:26,5 30 765 1050,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0296.JPG
33,Im_0002808.jpg,Mountain_Goat,2016-05-28 06:36:27,11 23 1502 1046,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0297.JPG
33,Im_0002276.jpg,Mountain_Goat,2016-05-28 06:36:28,845 37 1917 1050,registration 001206 1.0,Mountain_Goat,1.0,1.0,0 days 00:03:27,33/IMG_0298.JPG
33,Im_0003049.jpg,Mountain_Goat,2016-06-17 21:16:32,0 28 612 1051,registration 001207 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:05,33/IMG_0379.JPG
33,Im_0002570.jpg,Mountain_Goat,2016-06-17 21:16:34,0 30 940 1050,registration 001207 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:05,33/IMG_0380.JPG
33,Im_0002071.jpg,Mountain_Goat,2016-06-17 21:16:35,2 35 943 1050,registration 001207 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:05,33/IMG_0381.JPG
33,Im_0002878.jpg,Moose,2016-06-17 21:16:37,510 31 1905 1048,registration 001207 1.0,Mountain_Goat,,1.0,0 days 00:00:05,33/IMG_0382.JPG
33,Im_0002700.jpg,Roe_Deer,2016-06-19 07:25:46,410 28 1920 1053,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0397.JPG
33,Im_0002158.jpg,Roe_Deer,2016-06-19 07:25:48,680 35 1838 1050,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0399.JPG
33,Im_0002367.jpg,Roe_Deer,2016-06-19 07:25:48,691 30 1918 1053,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0398.JPG
33,Im_0002567.jpg,Roe_Deer,2016-06-19 07:25:49,586 33 1488 1052,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0400.JPG
33,Im_0002543.jpg,Roe_Deer,2016-06-19 07:25:50,582 33 1482 1052,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0401.JPG
33,Im_0003065.jpg,Roe_Deer,2016-06-19 07:25:51,595 35 1455 1052,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0402.JPG
33,Im_0002534.jpg,Roe_Deer,2016-06-19 07:25:53,595 33 1506 1051,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0403.JPG
33,Im_0003053.jpg,Roe_Deer,2016-06-19 07:25:54,216 35 1367 1052,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0404.JPG
33,Im_0002952.jpg,Roe_Deer,2016-06-19 07:25:55,0 65 1096 1051,registration 001208 1.0,Roe_Deer,1.0,1.0,0 days 00:00:09,33/IMG_0405.JPG
33,Im_0002900.jpg,Mountain_Goat,2016-06-19 12:02:58,70 630 535 987,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0412.JPG
33,Im_0002261.jpg,Mountain_Goat,2016-06-19 12:03:00,0 568 457 998,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0413.JPG
33,Im_0002444.jpg,Mountain_Goat,2016-06-19 12:03:01,0 493 353 997,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0414.JPG
33,Im_0002779.jpg,Mountain_Goat,2016-06-19 12:03:13,155 147 751 1051,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0427.JPG
33,Im_0002014.jpg,Mountain_Goat,2016-06-19 12:03:14,155 28 907 1051,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0428.JPG
33,Im_0002962.jpg,Mountain_Goat,2016-06-19 12:03:15,157 95 1097 1050,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0429.JPG
33,Im_0002116.jpg,Mountain_Goat,2016-06-19 12:03:16,127 43 1477 1048,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0430.JPG
33,Im_0002385.jpg,Mountain_Goat,2016-06-19 12:03:17,310 48 1920 1056,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0431.JPG
33,Im_0002480.jpg,Mountain_Goat,2016-06-19 12:03:18,458 78 1920 1048,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0432.JPG
33,Im_0001971.jpg,Mountain_Goat,2016-06-19 12:03:19,745 53 1920 1052,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0433.JPG
33,Im_0002989.jpg,Mountain_Goat,2016-06-19 12:03:20,745 50 1920 1053,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0434.JPG
33,Im_0002381.jpg,Mountain_Goat,2016-06-19 12:03:21,740 46 1920 1053,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0435.JPG
33,Im_0002131.jpg,Mountain_Goat,2016-06-19 12:03:22,836 71 1918 1050,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0436.JPG
33,Im_0002294.jpg,Mountain_Goat,2016-06-19 12:03:22,1347 137 1920 1048,registration 001209 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:25,33/IMG_0437.JPG
33,Im_0003018.jpg,Wolf,2016-06-19 12:03:23,1737 477 1920 1042,registration 001209 1.0,Mountain_Goat,,1.0,0 days 00:00:25,33/IMG_0438.JPG
33,Im_0002087.jpg,Mountain_Goat,2016-06-19 22:22:27,0 265 282 993,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0444.JPG
33,Im_0002770.jpg,Mountain_Goat,2016-06-19 22:22:27,0 280 268 1011,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0443.JPG
33,Im_0002912.jpg,Mountain_Goat,2016-06-19 22:22:32,0 275 455 1005,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0445.JPG
33,Im_0002136.jpg,Mountain_Goat,2016-06-19 22:22:33,0 227 615 1005,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0446.JPG
33,Im_0002370.jpg,Mountain_Goat,2016-06-19 22:22:33,0 161 792 1020,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0447.JPG
33,Im_0002544.jpg,Mountain_Goat,2016-06-19 22:22:35,475 101 1250 1050,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0448.JPG
33,Im_0002281.jpg,Mountain_Goat,2016-06-19 22:22:36,521 53 1258 1045,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0449.JPG
33,Im_0002320.jpg,Mountain_Goat,2016-06-19 22:22:37,517 32 1308 1046,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0450.JPG
33,Im_0002821.jpg,Mountain_Goat,2016-06-19 22:22:38,528 258 1478 1040,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0451.JPG
33,Im_0001959.jpg,Mountain_Goat,2016-06-19 22:22:39,525 75 1575 1041,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0452.JPG
33,Im_0002297.jpg,Mountain_Goat,2016-06-19 22:22:39,1061 56 1918 1030,registration 001210 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:14,33/IMG_0453.JPG
33,Im_0003075.jpg,Marten,2016-06-19 22:22:41,1762 110 1920 1041,registration 001210 1.0,Mountain_Goat,,1.0,0 days 00:00:14,33/IMG_0454.JPG
33,Im_0002059.jpg,Mountain_Goat,2016-06-20 22:19:36,0 376 180 963,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0460.JPG
33,Im_0002418.jpg,Mountain_Goat,2016-06-20 22:19:37,0 348 322 983,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0461.JPG
33,Im_0001974.jpg,Mountain_Goat,2016-06-20 22:19:38,0 285 455 1017,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0462.JPG
33,Im_0003084.jpg,Mountain_Goat,2016-06-20 22:19:39,6 178 827 1023,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0463.JPG
33,Im_0002777.jpg,Mountain_Goat,2016-06-20 22:19:40,265 32 1383 1037,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0465.JPG
33,Im_0002911.jpg,Mountain_Goat,2016-06-20 22:19:40,160 118 955 1035,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0464.JPG
33,Im_0002882.jpg,Mountain_Goat,2016-06-20 22:19:41,712 193 1920 1035,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0466.JPG
33,Im_0001966.jpg,Mountain_Goat,2016-06-20 22:19:42,1072 95 1920 1040,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0467.JPG
33,Im_0002092.jpg,Moose,2016-06-20 22:19:43,1285 73 1920 1043,registration 001211 1.0,Mountain_Goat,,1.0,0 days 00:00:24,33/IMG_0468.JPG
33,Im_0001969.jpg,Mountain_Goat,2016-06-20 22:19:52,0 115 223 1040,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0475.JPG
33,Im_0002409.jpg,Mountain_Goat,2016-06-20 22:19:53,0 27 355 1045,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0476.JPG
33,Im_0002868.jpg,Mountain_Goat,2016-06-20 22:19:53,0 28 686 1045,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0477.JPG
33,Im_0002585.jpg,Mountain_Goat,2016-06-20 22:19:55,1 32 1007 1047,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0478.JPG
33,Im_0002781.jpg,Mountain_Goat,2016-06-20 22:19:55,8 30 1472 1051,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0479.JPG
33,Im_0002120.jpg,Mountain_Goat,2016-06-20 22:19:56,155 32 1762 1050,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0480.JPG
33,Im_0003031.jpg,Mountain_Goat,2016-06-20 22:19:58,361 31 1908 1052,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0481.JPG
33,Im_0002290.jpg,Mountain_Goat,2016-06-20 22:19:59,425 30 1920 1053,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0482.JPG
33,Im_0002576.jpg,Mountain_Goat,2016-06-20 22:19:59,717 30 1917 1052,registration 001211 1.0,Mountain_Goat,1.0,1.0,0 days 00:00:24,33/IMG_0483.JPG
33,Im_0002190.jpg,Cat,2016-06-20 22:20:00,1665 103 1920 1037,registration 001211 1.0,Mountain_Goat,,1.0,0 days 00:00:24,33/IMG_0484.JPG
33,Im_0002813.jpg,Mountain_Goat,2016-06-21 06:37:29,1077 26 1920 1041,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0487.JPG
33,Im_0002221.jpg,Mountain_Goat,2016-06-21 06:37:31,1072 28 1920 1040,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0489.JPG
33,Im_0002907.jpg,Mountain_Goat,2016-06-21 06:37:31,1076 28 1918 1040,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0488.JPG
33,Im_0002499.jpg,Mountain_Goat,2016-06-21 06:38:06,1091 30 1918 1043,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0490.JPG
33,Im_0002060.jpg,Mountain_Goat,2016-06-21 06:38:07,1260 30 1920 1045,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0491.JPG
33,Im_0001981.jpg,Mountain_Goat,2016-06-21 06:38:08,1298 31 1918 1045,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0492.JPG
33,Im_0002072.jpg,Mountain_Goat,2016-06-21 06:38:10,823 32 1918 1047,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0493.JPG
33,Im_0002810.jpg,Mountain_Goat,2016-06-21 06:38:11,637 32 1920 1043,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0494.JPG
33,Im_0002442.jpg,Mountain_Goat,2016-06-21 06:38:12,696 31 1857 1046,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0495.JPG
33,Im_0002773.jpg,Mountain_Goat,2016-06-21 06:38:14,917 32 1592 1050,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0496.JPG
33,Im_0002701.jpg,Mountain_Goat,2016-06-21 06:38:15,1060 30 1840 1050,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0497.JPG
33,Im_0002940.jpg,Moose,2016-06-21 06:38:15,1150 32 1920 1047,registration 001212 2.0,Mountain_Goat,,2.0,0 days 00:03:07,33/IMG_0498.JPG
33,Im_0002434.jpg,Mountain_Goat,2016-06-21 06:38:16,520 32 1907 1030,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0499.JPG
33,Im_0002475.jpg,Mountain_Goat,2016-06-21 06:38:17,27 42 1413 1043,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0501.JPG
33,Im_0002664.jpg,Mountain_Goat,2016-06-21 06:38:17,132 22 1775 1053,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0500.JPG
33,Im_0002055.jpg,Mountain_Goat,2016-06-21 06:38:19,0 23 1400 1051,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0502.JPG
33,Im_0002000.jpg,Mountain_Goat,2016-06-21 06:38:20,17 32 1412 1047,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0503.JPG
33,Im_0002517.jpg,Mountain_Goat,2016-06-21 06:38:21,0 25 1408 1053,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0504.JPG
33,Im_0003087.jpg,Mountain_Goat,2016-06-21 06:38:24,77 26 1292 1050,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0505.JPG
33,Im_0002002.jpg,Mountain_Goat,2016-06-21 06:38:25,2 32 987 1045,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0507.JPG
33,Im_0002007.jpg,Mountain_Goat,2016-06-21 06:38:25,72 31 950 1047,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0506.JPG
33,Im_0002097.jpg,Mountain_Goat,2016-06-21 06:38:27,11 28 1132 1046,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0509.JPG
33,Im_0002638.jpg,Mountain_Goat,2016-06-21 06:38:27,1 31 1053 1046,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0508.JPG
33,Im_0002104.jpg,Mountain_Goat,2016-06-21 06:38:28,28 30 1106 1042,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0510.JPG
33,Im_0002625.jpg,Mountain_Goat,2016-06-21 06:38:29,37 32 950 1046,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0511.JPG
33,Im_0002398.jpg,Mountain_Goat,2016-06-21 06:38:30,50 31 947 1045,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0513.JPG
33,Im_0003060.jpg,Mountain_Goat,2016-06-21 06:38:30,38 30 936 1046,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0512.JPG
33,Im_0002040.jpg,Mountain_Goat,2016-06-21 06:38:32,50 28 987 1046,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0514.JPG
33,Im_0002066.jpg,Mountain_Goat,2016-06-21 06:38:33,62 25 1495 1047,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0516.JPG
33,Im_0002905.jpg,Mountain_Goat,2016-06-21 06:38:33,61 30 982 1045,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0515.JPG
33,Im_0002482.jpg,Mountain_Goat,2016-06-21 06:38:34,676 25 1798 1027,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0517.JPG
33,Im_0002805.jpg,Mountain_Goat,2016-06-21 06:38:35,707 25 1917 1035,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0518.JPG
33,Im_0002479.jpg,Mountain_Goat,2016-06-21 06:38:36,725 26 1920 1043,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0519.JPG
33,Im_0002684.jpg,Mountain_Goat,2016-06-21 06:38:38,68 35 785 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0520.JPG
33,Im_0002293.jpg,Mountain_Goat,2016-06-21 06:38:39,71 35 783 1046,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0522.JPG
33,Im_0003022.jpg,Mountain_Goat,2016-06-21 06:38:39,70 35 782 1046,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0521.JPG
33,Im_0002559.jpg,Mountain_Goat,2016-06-21 06:38:43,1050 27 1920 1037,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0524.JPG
33,Im_0002879.jpg,Mountain_Goat,2016-06-21 06:38:43,1052 27 1917 1037,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0523.JPG
33,Im_0001986.jpg,Mountain_Goat,2016-06-21 06:38:44,1051 27 1918 1037,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0525.JPG
33,Im_0002090.jpg,Mountain_Goat,2016-06-21 06:38:45,1048 27 1918 1037,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0526.JPG
33,Im_0002943.jpg,Mountain_Goat,2016-06-21 06:38:46,1048 25 1918 1037,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0527.JPG
33,Im_0002942.jpg,Mountain_Goat,2016-06-21 06:38:47,0 30 730 1046,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0528.JPG
33,Im_0002438.jpg,Mountain_Goat,2016-06-21 06:38:48,1048 25 1918 1036,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0529.JPG
33,Im_0002631.jpg,Mountain_Goat,2016-06-21 06:38:49,0 30 727 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0531.JPG
33,Im_0002930.jpg,Mountain_Goat,2016-06-21 06:38:49,0 31 740 1048,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0530.JPG
33,Im_0002616.jpg,Mountain_Goat,2016-06-21 06:38:50,0 32 725 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0532.JPG
33,Im_0002127.jpg,Mountain_Goat,2016-06-21 06:38:52,0 33 740 1045,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0534.JPG
33,Im_0002360.jpg,Mountain_Goat,2016-06-21 06:38:52,0 30 733 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0533.JPG
33,Im_0002837.jpg,Mountain_Goat,2016-06-21 06:38:54,0 32 746 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0535.JPG
33,Im_0002792.jpg,Mountain_Goat,2016-06-21 06:38:55,0 32 745 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0536.JPG
33,Im_0002833.jpg,Mountain_Goat,2016-06-21 06:38:56,0 33 740 1046,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0537.JPG
33,Im_0002876.jpg,Mountain_Goat,2016-06-21 06:38:58,5 36 740 1048,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0538.JPG
33,Im_0002056.jpg,Mountain_Goat,2016-06-21 06:38:59,0 30 710 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0539.JPG
33,Im_0002350.jpg,Mountain_Goat,2016-06-21 06:38:59,0 27 732 1048,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0540.JPG
33,Im_0002873.jpg,Mountain_Goat,2016-06-21 06:39:01,0 27 728 1050,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0541.JPG
33,Im_0002164.jpg,Mountain_Goat,2016-06-21 06:39:03,0 28 728 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0543.JPG
33,Im_0002864.jpg,Mountain_Goat,2016-06-21 06:39:03,0 28 730 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0542.JPG
33,Im_0002820.jpg,Mountain_Goat,2016-06-21 06:39:11,0 30 732 1047,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0544.JPG
33,Im_0002182.jpg,Mountain_Goat,2016-06-21 06:39:12,0 30 736 1048,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0546.JPG
33,Im_0002225.jpg,Mountain_Goat,2016-06-21 06:39:12,0 30 732 1048,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0545.JPG
33,Im_0001944.jpg,Mountain_Goat,2016-06-21 06:39:14,0 31 687 1048,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0547.JPG
33,Im_0002589.jpg,Mountain_Goat,2016-06-21 06:39:15,0 32 696 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0548.JPG
33,Im_0002858.jpg,Mountain_Goat,2016-06-21 06:39:15,0 32 702 1047,registration 001212 2.0,Mountain_Goat,1.0,2.0,0 days 00:03:07,33/IMG_0549.JPG
33,Im_0002252.jpg,Mountain_Goat,2016-06-21 06:39:19,0 32 702 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0550.JPG
33,Im_0002798.jpg,Mountain_Goat,2016-06-21 06:39:20,0 32 705 1047,registration 001212 2.0,Mountain_Goat,2.0,2.0,0 days 00:03:07,33/IMG_0551.JPG
